artist,date,rank
Drake,2014-04-26,33
One Direction,2014-04-26,34
Paramore,2014-04-26,35
Blake Shelton,2014-04-26,36
Chris Brown,2014-04-26,37
Sia,2014-04-26,38
Dierks Bentley,2014-04-26,39
Disclosure,2014-04-26,40
Jake Owen,2014-04-26,41
Nicki Minaj,2014-04-26,42
MKTO,2014-04-26,43
Demi Lovato,2014-04-26,44
Bastille,2014-04-26,45
Lady Antebellum,2014-04-26,46
Kenny Chesney,2014-04-26,47
Pitbull,2014-04-26,48
Linkin Park,2014-04-26,49
Avicii,2014-04-26,50
Shakira,2014-04-26,51
ScHoolboy Q,2014-04-26,52
Colt Ford,2014-04-26,53
August Alsina,2014-04-26,54
Lil Wayne,2014-04-26,55
Eric Church,2014-04-26,56
KONGOS,2014-04-26,57
Enrique Iglesias,2014-04-26,58
Zac Brown Band,2014-04-26,59
Wiz Khalifa,2014-04-26,60
Jennifer Lopez,2014-04-26,61
Snoop Dogg,2014-04-26,62
Led Zeppelin,2014-04-26,63
Becky G,2014-04-26,64
Usher,2014-04-26,65
Lee Brice,2014-04-26,66
Justin Bieber,2014-04-26,67
Hillsong Worship,2014-04-26,68
Jason Aldean,2014-04-26,69
Old Crow Medicine Show,2014-04-26,70
Joe Nichols,2014-04-26,71
Arctic Monkeys,2014-04-26,72
Rihanna,2014-04-26,73
YG,2014-04-26,74
American Authors,2014-04-26,75
Lil Jon,2014-04-26,76
Rixton,2014-04-26,77
Jhene Aiko,2014-04-26,78
Jack White,2014-04-26,79
Tiesto,2014-04-26,80
DJ Snake,2014-04-26,81
Taylor Swift,2014-04-26,82
Ellie Goulding,2014-04-26,83
Chris Young,2014-04-26,84
Kid Ink,2014-04-26,85
Zedd,2014-04-26,86
P!nk,2014-04-26,87
The Black Keys,2014-04-26,88
Carrie Underwood,2014-04-26,89
Phillip Phillips,2014-04-26,90
JAY-Z,2014-04-26,91
Idina Menzel,2014-04-26,92
Tyler Farr,2014-04-26,93
Cole Swindell,2014-04-26,94
Adele,2014-04-26,95
Justin Moore,2014-04-26,96
Tim McGraw,2014-04-26,97
Ingrid Michaelson,2014-04-26,98
Christina Perri,2014-04-26,99
Passenger,2014-04-26,100
Trey Songz,2014-04-19,1
Sam Smith,2014-04-19,2
Iggy Azalea,2014-04-19,3
MAGIC!,2014-04-19,4
Ed Sheeran,2014-04-19,5
Ariana Grande,2014-04-19,6
Katy Perry,2014-04-19,7
5 Seconds Of Summer,2014-04-19,8
Jason Derulo,2014-04-19,9
Luke Bryan,2014-04-19,10
Pharrell Williams,2014-04-19,11
Nico &amp; Vinz,2014-04-19,12
OneRepublic,2014-04-19,13
Maroon 5,2014-04-19,14
Charli XCX,2014-04-19,15
Lana Del Rey,2014-04-19,16
John Legend,2014-04-19,17
Miranda Lambert,2014-04-19,18
Calvin Harris,2014-04-19,19
Eminem,2014-04-19,20
Justin Timberlake,2014-04-19,21
Imagine Dragons,2014-04-19,22
Florida Georgia Line,2014-04-19,23
Lorde,2014-04-19,24
Miley Cyrus,2014-04-19,25
Beyonce,2014-04-19,26
Coldplay,2014-04-19,27
Brantley Gilbert,2014-04-19,28
Bruno Mars,2014-04-19,29
Seether,2014-04-19,30
Robin Thicke,2014-04-19,31
Michael Jackson,2014-04-19,32
Drake,2014-04-19,33
One Direction,2014-04-19,34
Paramore,2014-04-19,35
Blake Shelton,2014-04-19,36
Chris Brown,2014-04-19,37
Sia,2014-04-19,38
Dierks Bentley,2014-04-19,39
Disclosure,2014-04-19,40
Jake Owen,2014-04-19,41
Nicki Minaj,2014-04-19,42
MKTO,2014-04-19,43
Demi Lovato,2014-04-19,44
Bastille,2014-04-19,45
Lady Antebellum,2014-04-19,46
Kenny Chesney,2014-04-19,47
Pitbull,2014-04-19,48
Linkin Park,2014-04-19,49
Avicii,2014-04-19,50
Shakira,2014-04-19,51
ScHoolboy Q,2014-04-19,52
Colt Ford,2014-04-19,53
August Alsina,2014-04-19,54
Lil Wayne,2014-04-19,55
Eric Church,2014-04-19,56
KONGOS,2014-04-19,57
Enrique Iglesias,2014-04-19,58
Zac Brown Band,2014-04-19,59
Wiz Khalifa,2014-04-19,60
Jennifer Lopez,2014-04-19,61
Snoop Dogg,2014-04-19,62
Led Zeppelin,2014-04-19,63
Becky G,2014-04-19,64
Usher,2014-04-19,65
Lee Brice,2014-04-19,66
Justin Bieber,2014-04-19,67
Hillsong Worship,2014-04-19,68
Jason Aldean,2014-04-19,69
Old Crow Medicine Show,2014-04-19,70
Joe Nichols,2014-04-19,71
Arctic Monkeys,2014-04-19,72
Rihanna,2014-04-19,73
YG,2014-04-19,74
American Authors,2014-04-19,75
Lil Jon,2014-04-19,76
Rixton,2014-04-19,77
Jhene Aiko,2014-04-19,78
Jack White,2014-04-19,79
Tiesto,2014-04-19,80
DJ Snake,2014-04-19,81
Taylor Swift,2014-04-19,82
Ellie Goulding,2014-04-19,83
Chris Young,2014-04-19,84
Kid Ink,2014-04-19,85
Zedd,2014-04-19,86
P!nk,2014-04-19,87
The Black Keys,2014-04-19,88
Carrie Underwood,2014-04-19,89
Phillip Phillips,2014-04-19,90
JAY-Z,2014-04-19,91
Idina Menzel,2014-04-19,92
Tyler Farr,2014-04-19,93
Cole Swindell,2014-04-19,94
Adele,2014-04-19,95
Justin Moore,2014-04-19,96
Tim McGraw,2014-04-19,97
Ingrid Michaelson,2014-04-19,98
Christina Perri,2014-04-19,99
Passenger,2014-04-19,100
Trey Songz,2014-04-12,1
Sam Smith,2014-04-12,2
Iggy Azalea,2014-04-12,3
MAGIC!,2014-04-12,4
Ed Sheeran,2014-04-12,5
Ariana Grande,2014-04-12,6
Katy Perry,2014-04-12,7
5 Seconds Of Summer,2014-04-12,8
Jason Derulo,2014-04-12,9
Luke Bryan,2014-04-12,10
Pharrell Williams,2014-04-12,11
Nico &amp; Vinz,2014-04-12,12
OneRepublic,2014-04-12,13
Maroon 5,2014-04-12,14
Charli XCX,2014-04-12,15
Lana Del Rey,2014-04-12,16
John Legend,2014-04-12,17
Miranda Lambert,2014-04-12,18
Calvin Harris,2014-04-12,19
Eminem,2014-04-12,20
Justin Timberlake,2014-04-12,21
Imagine Dragons,2014-04-12,22
Florida Georgia Line,2014-04-12,23
Lorde,2014-04-12,24
Miley Cyrus,2014-04-12,25
Beyonce,2014-04-12,26
Coldplay,2014-04-12,27
Brantley Gilbert,2014-04-12,28
Bruno Mars,2014-04-12,29
Seether,2014-04-12,30
Robin Thicke,2014-04-12,31
Michael Jackson,2014-04-12,32
Drake,2014-04-12,33
One Direction,2014-04-12,34
Paramore,2014-04-12,35
Blake Shelton,2014-04-12,36
Chris Brown,2014-04-12,37
Sia,2014-04-12,38
Dierks Bentley,2014-04-12,39
Disclosure,2014-04-12,40
Jake Owen,2014-04-12,41
Nicki Minaj,2014-04-12,42
MKTO,2014-04-12,43
Demi Lovato,2014-04-12,44
Bastille,2014-04-12,45
Lady Antebellum,2014-04-12,46
Kenny Chesney,2014-04-12,47
Pitbull,2014-04-12,48
Linkin Park,2014-04-12,49
Avicii,2014-04-12,50
Shakira,2014-04-12,51
ScHoolboy Q,2014-04-12,52
Colt Ford,2014-04-12,53
August Alsina,2014-04-12,54
Lil Wayne,2014-04-12,55
Eric Church,2014-04-12,56
KONGOS,2014-04-12,57
Enrique Iglesias,2014-04-12,58
Zac Brown Band,2014-04-12,59
Wiz Khalifa,2014-04-12,60
Jennifer Lopez,2014-04-12,61
Snoop Dogg,2014-04-12,62
Led Zeppelin,2014-04-12,63
Becky G,2014-04-12,64
Usher,2014-04-12,65
Lee Brice,2014-04-12,66
Justin Bieber,2014-04-12,67
Hillsong Worship,2014-04-12,68
Jason Aldean,2014-04-12,69
Old Crow Medicine Show,2014-04-12,70
Joe Nichols,2014-04-12,71
Arctic Monkeys,2014-04-12,72
Rihanna,2014-04-12,73
YG,2014-04-12,74
American Authors,2014-04-12,75
Lil Jon,2014-04-12,76
Rixton,2014-04-12,77
Jhene Aiko,2014-04-12,78
Jack White,2014-04-12,79
Tiesto,2014-04-12,80
DJ Snake,2014-04-12,81
Taylor Swift,2014-04-12,82
Ellie Goulding,2014-04-12,83
Chris Young,2014-04-12,84
Kid Ink,2014-04-12,85
Zedd,2014-04-12,86
P!nk,2014-04-12,87
The Black Keys,2014-04-12,88
Carrie Underwood,2014-04-12,89
Phillip Phillips,2014-04-12,90
JAY-Z,2014-04-12,91
Idina Menzel,2014-04-12,92
Tyler Farr,2014-04-12,93
Cole Swindell,2014-04-12,94
Adele,2014-04-12,95
Justin Moore,2014-04-12,96
Tim McGraw,2014-04-12,97
Ingrid Michaelson,2014-04-12,98
Christina Perri,2014-04-12,99
Passenger,2014-04-12,100
Trey Songz,2014-04-05,1
Sam Smith,2014-04-05,2
Iggy Azalea,2014-04-05,3
MAGIC!,2014-04-05,4
Ed Sheeran,2014-04-05,5
Ariana Grande,2014-04-05,6
Katy Perry,2014-04-05,7
5 Seconds Of Summer,2014-04-05,8
Jason Derulo,2014-04-05,9
Luke Bryan,2014-04-05,10
Pharrell Williams,2014-04-05,11
Nico &amp; Vinz,2014-04-05,12
OneRepublic,2014-04-05,13
Maroon 5,2014-04-05,14
Charli XCX,2014-04-05,15
Lana Del Rey,2014-04-05,16
John Legend,2014-04-05,17
Miranda Lambert,2014-04-05,18
Calvin Harris,2014-04-05,19
Eminem,2014-04-05,20
Justin Timberlake,2014-04-05,21
Imagine Dragons,2014-04-05,22
Florida Georgia Line,2014-04-05,23
Lorde,2014-04-05,24
Miley Cyrus,2014-04-05,25
Beyonce,2014-04-05,26
Coldplay,2014-04-05,27
Brantley Gilbert,2014-04-05,28
Bruno Mars,2014-04-05,29
Seether,2014-04-05,30
Robin Thicke,2014-04-05,31
Michael Jackson,2014-04-05,32
Drake,2014-04-05,33
One Direction,2014-04-05,34
Paramore,2014-04-05,35
Blake Shelton,2014-04-05,36
Chris Brown,2014-04-05,37
Sia,2014-04-05,38
Dierks Bentley,2014-04-05,39
Disclosure,2014-04-05,40
Jake Owen,2014-04-05,41
Nicki Minaj,2014-04-05,42
MKTO,2014-04-05,43
Demi Lovato,2014-04-05,44
Bastille,2014-04-05,45
Lady Antebellum,2014-04-05,46
Kenny Chesney,2014-04-05,47
Pitbull,2014-04-05,48
Linkin Park,2014-04-05,49
Avicii,2014-04-05,50
Shakira,2014-04-05,51
ScHoolboy Q,2014-04-05,52
Colt Ford,2014-04-05,53
August Alsina,2014-04-05,54
Lil Wayne,2014-04-05,55
Eric Church,2014-04-05,56
KONGOS,2014-04-05,57
Enrique Iglesias,2014-04-05,58
Zac Brown Band,2014-04-05,59
Wiz Khalifa,2014-04-05,60
Jennifer Lopez,2014-04-05,61
Snoop Dogg,2014-04-05,62
Led Zeppelin,2014-04-05,63
Becky G,2014-04-05,64
Usher,2014-04-05,65
Lee Brice,2014-04-05,66
Justin Bieber,2014-04-05,67
Hillsong Worship,2014-04-05,68
Jason Aldean,2014-04-05,69
Old Crow Medicine Show,2014-04-05,70
Joe Nichols,2014-04-05,71
Arctic Monkeys,2014-04-05,72
Rihanna,2014-04-05,73
YG,2014-04-05,74
American Authors,2014-04-05,75
Lil Jon,2014-04-05,76
Rixton,2014-04-05,77
Jhene Aiko,2014-04-05,78
Jack White,2014-04-05,79
Tiesto,2014-04-05,80
DJ Snake,2014-04-05,81
Taylor Swift,2014-04-05,82
Ellie Goulding,2014-04-05,83
Chris Young,2014-04-05,84
Kid Ink,2014-04-05,85
Zedd,2014-04-05,86
P!nk,2014-04-05,87
The Black Keys,2014-04-05,88
Carrie Underwood,2014-04-05,89
Phillip Phillips,2014-04-05,90
JAY-Z,2014-04-05,91
Idina Menzel,2014-04-05,92
Tyler Farr,2014-04-05,93
Cole Swindell,2014-04-05,94
Adele,2014-04-05,95
Justin Moore,2014-04-05,96
Tim McGraw,2014-04-05,97
Ingrid Michaelson,2014-04-05,98
Christina Perri,2014-04-05,99
Passenger,2014-04-05,100
Trey Songz,2014-03-29,1
Sam Smith,2014-03-29,2
Iggy Azalea,2014-03-29,3
MAGIC!,2014-03-29,4
Ed Sheeran,2014-03-29,5
Ariana Grande,2014-03-29,6
Katy Perry,2014-03-29,7
5 Seconds Of Summer,2014-03-29,8
Jason Derulo,2014-03-29,9
Luke Bryan,2014-03-29,10
Pharrell Williams,2014-03-29,11
Nico &amp; Vinz,2014-03-29,12
OneRepublic,2014-03-29,13
Maroon 5,2014-03-29,14
Charli XCX,2014-03-29,15
Lana Del Rey,2014-03-29,16
John Legend,2014-03-29,17
Miranda Lambert,2014-03-29,18
Calvin Harris,2014-03-29,19
Eminem,2014-03-29,20
Justin Timberlake,2014-03-29,21
Imagine Dragons,2014-03-29,22
Florida Georgia Line,2014-03-29,23
Lorde,2014-03-29,24
Miley Cyrus,2014-03-29,25
Beyonce,2014-03-29,26
Coldplay,2014-03-29,27
Brantley Gilbert,2014-03-29,28
Bruno Mars,2014-03-29,29
Seether,2014-03-29,30
Robin Thicke,2014-03-29,31
Michael Jackson,2014-03-29,32
Drake,2014-03-29,33
One Direction,2014-03-29,34
Paramore,2014-03-29,35
Blake Shelton,2014-03-29,36
Chris Brown,2014-03-29,37
Sia,2014-03-29,38
Dierks Bentley,2014-03-29,39
Disclosure,2014-03-29,40
Jake Owen,2014-03-29,41
Nicki Minaj,2014-03-29,42
MKTO,2014-03-29,43
Demi Lovato,2014-03-29,44
Bastille,2014-03-29,45
Lady Antebellum,2014-03-29,46
Kenny Chesney,2014-03-29,47
Pitbull,2014-03-29,48
Linkin Park,2014-03-29,49
Avicii,2014-03-29,50
Shakira,2014-03-29,51
ScHoolboy Q,2014-03-29,52
Colt Ford,2014-03-29,53
August Alsina,2014-03-29,54
Lil Wayne,2014-03-29,55
Eric Church,2014-03-29,56
KONGOS,2014-03-29,57
Enrique Iglesias,2014-03-29,58
Zac Brown Band,2014-03-29,59
Wiz Khalifa,2014-03-29,60
Jennifer Lopez,2014-03-29,61
Snoop Dogg,2014-03-29,62
Led Zeppelin,2014-03-29,63
Becky G,2014-03-29,64
Usher,2014-03-29,65
Lee Brice,2014-03-29,66
Justin Bieber,2014-03-29,67
Hillsong Worship,2014-03-29,68
Jason Aldean,2014-03-29,69
Old Crow Medicine Show,2014-03-29,70
Joe Nichols,2014-03-29,71
Arctic Monkeys,2014-03-29,72
Rihanna,2014-03-29,73
YG,2014-03-29,74
American Authors,2014-03-29,75
Lil Jon,2014-03-29,76
Rixton,2014-03-29,77
Jhene Aiko,2014-03-29,78
Jack White,2014-03-29,79
Tiesto,2014-03-29,80
DJ Snake,2014-03-29,81
Taylor Swift,2014-03-29,82
Ellie Goulding,2014-03-29,83
Chris Young,2014-03-29,84
Kid Ink,2014-03-29,85
Zedd,2014-03-29,86
P!nk,2014-03-29,87
The Black Keys,2014-03-29,88
Carrie Underwood,2014-03-29,89
Phillip Phillips,2014-03-29,90
JAY-Z,2014-03-29,91
Idina Menzel,2014-03-29,92
Tyler Farr,2014-03-29,93
Cole Swindell,2014-03-29,94
Adele,2014-03-29,95
Justin Moore,2014-03-29,96
Tim McGraw,2014-03-29,97
Ingrid Michaelson,2014-03-29,98
Christina Perri,2014-03-29,99
Passenger,2014-03-29,100
Trey Songz,2013-11-30,1
Sam Smith,2013-11-30,2
Iggy Azalea,2013-11-30,3
MAGIC!,2013-11-30,4
Ed Sheeran,2013-11-30,5
Ariana Grande,2013-11-30,6
Katy Perry,2013-11-30,7
5 Seconds Of Summer,2013-11-30,8
Jason Derulo,2013-11-30,9
Luke Bryan,2013-11-30,10
Pharrell Williams,2013-11-30,11
Nico &amp; Vinz,2013-11-30,12
OneRepublic,2013-11-30,13
Maroon 5,2013-11-30,14
Charli XCX,2013-11-30,15
Lana Del Rey,2013-11-30,16
John Legend,2013-11-30,17
Miranda Lambert,2013-11-30,18
Calvin Harris,2013-11-30,19
Eminem,2013-11-30,20
Justin Timberlake,2013-11-30,21
Imagine Dragons,2013-11-30,22
Florida Georgia Line,2013-11-30,23
Lorde,2013-11-30,24
Miley Cyrus,2013-11-30,25
Beyonce,2013-11-30,26
Coldplay,2013-11-30,27
Brantley Gilbert,2013-11-30,28
Bruno Mars,2013-11-30,29
Seether,2013-11-30,30
Robin Thicke,2013-11-30,31
Michael Jackson,2013-11-30,32
Drake,2013-11-30,33
One Direction,2013-11-30,34
Paramore,2013-11-30,35
Blake Shelton,2013-11-30,36
Chris Brown,2013-11-30,37
Sia,2013-11-30,38
Dierks Bentley,2013-11-30,39
Disclosure,2013-11-30,40
Jake Owen,2013-11-30,41
Nicki Minaj,2013-11-30,42
MKTO,2013-11-30,43
Demi Lovato,2013-11-30,44
Bastille,2013-11-30,45
Lady Antebellum,2013-11-30,46
Kenny Chesney,2013-11-30,47
Pitbull,2013-11-30,48
Linkin Park,2013-11-30,49
Avicii,2013-11-30,50
Shakira,2013-11-30,51
ScHoolboy Q,2013-11-30,52
Colt Ford,2013-11-30,53
August Alsina,2013-11-30,54
Lil Wayne,2013-11-30,55
Eric Church,2013-11-30,56
KONGOS,2013-11-30,57
Enrique Iglesias,2013-11-30,58
Zac Brown Band,2013-11-30,59
Wiz Khalifa,2013-11-30,60
Jennifer Lopez,2013-11-30,61
Snoop Dogg,2013-11-30,62
Led Zeppelin,2013-11-30,63
Becky G,2013-11-30,64
Usher,2013-11-30,65
Lee Brice,2013-11-30,66
Justin Bieber,2013-11-30,67
Hillsong Worship,2013-11-30,68
Jason Aldean,2013-11-30,69
Old Crow Medicine Show,2013-11-30,70
Joe Nichols,2013-11-30,71
Arctic Monkeys,2013-11-30,72
Rihanna,2013-11-30,73
YG,2013-11-30,74
American Authors,2013-11-30,75
Lil Jon,2013-11-30,76
Rixton,2013-11-30,77
Jhene Aiko,2013-11-30,78
Jack White,2013-11-30,79
Tiesto,2013-11-30,80
DJ Snake,2013-11-30,81
Taylor Swift,2013-11-30,82
Ellie Goulding,2013-11-30,83
Chris Young,2013-11-30,84
Kid Ink,2013-11-30,85
Zedd,2013-11-30,86
P!nk,2013-11-30,87
The Black Keys,2013-11-30,88
Carrie Underwood,2013-11-30,89
Phillip Phillips,2013-11-30,90
JAY-Z,2013-11-30,91
Idina Menzel,2013-11-30,92
Tyler Farr,2013-11-30,93
Cole Swindell,2013-11-30,94
Adele,2013-11-30,95
Justin Moore,2013-11-30,96
Tim McGraw,2013-11-30,97
Ingrid Michaelson,2013-11-30,98
Christina Perri,2013-11-30,99
Passenger,2013-11-30,100
Trey Songz,2013-11-23,1
Sam Smith,2013-11-23,2
Iggy Azalea,2013-11-23,3
MAGIC!,2013-11-23,4
Ed Sheeran,2013-11-23,5
Ariana Grande,2013-11-23,6
Katy Perry,2013-11-23,7
5 Seconds Of Summer,2013-11-23,8
Jason Derulo,2013-11-23,9
Luke Bryan,2013-11-23,10
Pharrell Williams,2013-11-23,11
Nico &amp; Vinz,2013-11-23,12
OneRepublic,2013-11-23,13
Maroon 5,2013-11-23,14
Charli XCX,2013-11-23,15
Lana Del Rey,2013-11-23,16
John Legend,2013-11-23,17
Miranda Lambert,2013-11-23,18
Calvin Harris,2013-11-23,19
Eminem,2013-11-23,20
Justin Timberlake,2013-11-23,21
Imagine Dragons,2013-11-23,22
Florida Georgia Line,2013-11-23,23
Lorde,2013-11-23,24
Miley Cyrus,2013-11-23,25
Beyonce,2013-11-23,26
Coldplay,2013-11-23,27
Brantley Gilbert,2013-11-23,28
Bruno Mars,2013-11-23,29
Seether,2013-11-23,30
Robin Thicke,2013-11-23,31
Michael Jackson,2013-11-23,32
Drake,2013-11-23,33
One Direction,2013-11-23,34
Paramore,2013-11-23,35
Blake Shelton,2013-11-23,36
Chris Brown,2013-11-23,37
Sia,2013-11-23,38
Dierks Bentley,2013-11-23,39
Disclosure,2013-11-23,40
Jake Owen,2013-11-23,41
Nicki Minaj,2013-11-23,42
MKTO,2013-11-23,43
Demi Lovato,2013-11-23,44
Bastille,2013-11-23,45
Lady Antebellum,2013-11-23,46
Kenny Chesney,2013-11-23,47
Pitbull,2013-11-23,48
Linkin Park,2013-11-23,49
Avicii,2013-11-23,50
Shakira,2013-11-23,51
ScHoolboy Q,2013-11-23,52
Colt Ford,2013-11-23,53
August Alsina,2013-11-23,54
Lil Wayne,2013-11-23,55
Eric Church,2013-11-23,56
KONGOS,2013-11-23,57
Enrique Iglesias,2013-11-23,58
Zac Brown Band,2013-11-23,59
Wiz Khalifa,2013-11-23,60
Jennifer Lopez,2013-11-23,61
Snoop Dogg,2013-11-23,62
Led Zeppelin,2013-11-23,63
Becky G,2013-11-23,64
Usher,2013-11-23,65
Lee Brice,2013-11-23,66
Justin Bieber,2013-11-23,67
Hillsong Worship,2013-11-23,68
Jason Aldean,2013-11-23,69
Old Crow Medicine Show,2013-11-23,70
Joe Nichols,2013-11-23,71
Arctic Monkeys,2013-11-23,72
Rihanna,2013-11-23,73
YG,2013-11-23,74
American Authors,2013-11-23,75
Lil Jon,2013-11-23,76
Rixton,2013-11-23,77
Jhene Aiko,2013-11-23,78
Jack White,2013-11-23,79
Tiesto,2013-11-23,80
DJ Snake,2013-11-23,81
Taylor Swift,2013-11-23,82
Ellie Goulding,2013-11-23,83
Chris Young,2013-11-23,84
Kid Ink,2013-11-23,85
Zedd,2013-11-23,86
P!nk,2013-11-23,87
The Black Keys,2013-11-23,88
Carrie Underwood,2013-11-23,89
Phillip Phillips,2013-11-23,90
JAY-Z,2013-11-23,91
Idina Menzel,2013-11-23,92
Tyler Farr,2013-11-23,93
Cole Swindell,2013-11-23,94
Adele,2013-11-23,95
Justin Moore,2013-11-23,96
Tim McGraw,2013-11-23,97
Ingrid Michaelson,2013-11-23,98
Christina Perri,2013-11-23,99
Passenger,2013-11-23,100
Trey Songz,2013-11-16,1
Sam Smith,2013-11-16,2
Iggy Azalea,2013-11-16,3
MAGIC!,2013-11-16,4
Ed Sheeran,2013-11-16,5
Ariana Grande,2013-11-16,6
Katy Perry,2013-11-16,7
5 Seconds Of Summer,2013-11-16,8
Jason Derulo,2013-11-16,9
Luke Bryan,2013-11-16,10
Pharrell Williams,2013-11-16,11
Nico &amp; Vinz,2013-11-16,12
OneRepublic,2013-11-16,13
Maroon 5,2013-11-16,14
Charli XCX,2013-11-16,15
Lana Del Rey,2013-11-16,16
John Legend,2013-11-16,17
Miranda Lambert,2013-11-16,18
Calvin Harris,2013-11-16,19
Eminem,2013-11-16,20
Justin Timberlake,2013-11-16,21
Imagine Dragons,2013-11-16,22
Florida Georgia Line,2013-11-16,23
Lorde,2013-11-16,24
Miley Cyrus,2013-11-16,25
Beyonce,2013-11-16,26
Coldplay,2013-11-16,27
Brantley Gilbert,2013-11-16,28
Bruno Mars,2013-11-16,29
Seether,2013-11-16,30
Robin Thicke,2013-11-16,31
Michael Jackson,2013-11-16,32
Drake,2013-11-16,33
One Direction,2013-11-16,34
Paramore,2013-11-16,35
Blake Shelton,2013-11-16,36
Chris Brown,2013-11-16,37
Sia,2013-11-16,38
Dierks Bentley,2013-11-16,39
Disclosure,2013-11-16,40
Jake Owen,2013-11-16,41
Nicki Minaj,2013-11-16,42
MKTO,2013-11-16,43
Demi Lovato,2013-11-16,44
Bastille,2013-11-16,45
Lady Antebellum,2013-11-16,46
Kenny Chesney,2013-11-16,47
Pitbull,2013-11-16,48
Linkin Park,2013-11-16,49
Avicii,2013-11-16,50
Shakira,2013-11-16,51
ScHoolboy Q,2013-11-16,52
Colt Ford,2013-11-16,53
August Alsina,2013-11-16,54
Lil Wayne,2013-11-16,55
Eric Church,2013-11-16,56
KONGOS,2013-11-16,57
Enrique Iglesias,2013-11-16,58
Zac Brown Band,2013-11-16,59
Wiz Khalifa,2013-11-16,60
Jennifer Lopez,2013-11-16,61
Snoop Dogg,2013-11-16,62
Led Zeppelin,2013-11-16,63
Becky G,2013-11-16,64
Usher,2013-11-16,65
Lee Brice,2013-11-16,66
Justin Bieber,2013-11-16,67
Hillsong Worship,2013-11-16,68
Jason Aldean,2013-11-16,69
Old Crow Medicine Show,2013-11-16,70
Joe Nichols,2013-11-16,71
Arctic Monkeys,2013-11-16,72
Rihanna,2013-11-16,73
YG,2013-11-16,74
American Authors,2013-11-16,75
Lil Jon,2013-11-16,76
Rixton,2013-11-16,77
Jhene Aiko,2013-11-16,78
Jack White,2013-11-16,79
Tiesto,2013-11-16,80
DJ Snake,2013-11-16,81
Taylor Swift,2013-11-16,82
Ellie Goulding,2013-11-16,83
Chris Young,2013-11-16,84
Kid Ink,2013-11-16,85
Zedd,2013-11-16,86
P!nk,2013-11-16,87
The Black Keys,2013-11-16,88
Carrie Underwood,2013-11-16,89
Phillip Phillips,2013-11-16,90
JAY-Z,2013-11-16,91
Idina Menzel,2013-11-16,92
Tyler Farr,2013-11-16,93
Cole Swindell,2013-11-16,94
Adele,2013-11-16,95
Justin Moore,2013-11-16,96
Tim McGraw,2013-11-16,97
Ingrid Michaelson,2013-11-16,98
Christina Perri,2013-11-16,99
Passenger,2013-11-16,100
Trey Songz,2013-11-09,1
Sam Smith,2013-11-09,2
Iggy Azalea,2013-11-09,3
MAGIC!,2013-11-09,4
Ed Sheeran,2013-11-09,5
Ariana Grande,2013-11-09,6
Katy Perry,2013-11-09,7
5 Seconds Of Summer,2013-11-09,8
Jason Derulo,2013-11-09,9
Luke Bryan,2013-11-09,10
Pharrell Williams,2013-11-09,11
Nico &amp; Vinz,2013-11-09,12
OneRepublic,2013-11-09,13
Maroon 5,2013-11-09,14
Charli XCX,2013-11-09,15
Lana Del Rey,2013-11-09,16
John Legend,2013-11-09,17
Miranda Lambert,2013-11-09,18
Calvin Harris,2013-11-09,19
Eminem,2013-11-09,20
Justin Timberlake,2013-11-09,21
Imagine Dragons,2013-11-09,22
Florida Georgia Line,2013-11-09,23
Lorde,2013-11-09,24
Miley Cyrus,2013-11-09,25
Beyonce,2013-11-09,26
Coldplay,2013-11-09,27
Brantley Gilbert,2013-11-09,28
Bruno Mars,2013-11-09,29
Seether,2013-11-09,30
Robin Thicke,2013-11-09,31
Michael Jackson,2013-11-09,32
Drake,2013-11-09,33
One Direction,2013-11-09,34
Paramore,2013-11-09,35
Blake Shelton,2013-11-09,36
Chris Brown,2013-11-09,37
Sia,2013-11-09,38
Dierks Bentley,2013-11-09,39
Disclosure,2013-11-09,40
Jake Owen,2013-11-09,41
Nicki Minaj,2013-11-09,42
MKTO,2013-11-09,43
Demi Lovato,2013-11-09,44
Bastille,2013-11-09,45
Lady Antebellum,2013-11-09,46
Kenny Chesney,2013-11-09,47
Pitbull,2013-11-09,48
Linkin Park,2013-11-09,49
Avicii,2013-11-09,50
Shakira,2013-11-09,51
ScHoolboy Q,2013-11-09,52
Colt Ford,2013-11-09,53
August Alsina,2013-11-09,54
Lil Wayne,2013-11-09,55
Eric Church,2013-11-09,56
KONGOS,2013-11-09,57
Enrique Iglesias,2013-11-09,58
Zac Brown Band,2013-11-09,59
Wiz Khalifa,2013-11-09,60
Jennifer Lopez,2013-11-09,61
Snoop Dogg,2013-11-09,62
Led Zeppelin,2013-11-09,63
Becky G,2013-11-09,64
Usher,2013-11-09,65
Lee Brice,2013-11-09,66
Justin Bieber,2013-11-09,67
Hillsong Worship,2013-11-09,68
Jason Aldean,2013-11-09,69
Old Crow Medicine Show,2013-11-09,70
Joe Nichols,2013-11-09,71
Arctic Monkeys,2013-11-09,72
Rihanna,2013-11-09,73
YG,2013-11-09,74
American Authors,2013-11-09,75
Lil Jon,2013-11-09,76
Rixton,2013-11-09,77
Jhene Aiko,2013-11-09,78
Jack White,2013-11-09,79
Tiesto,2013-11-09,80
DJ Snake,2013-11-09,81
Taylor Swift,2013-11-09,82
Ellie Goulding,2013-11-09,83
Chris Young,2013-11-09,84
Kid Ink,2013-11-09,85
Zedd,2013-11-09,86
P!nk,2013-11-09,87
